date, county, stage, flips, cases, deaths
11/30/2020, Fairfield, Ohio,39045,6018,64
12/1/2020, Fairfield, Ohio,39045,6113,64
12/2/2020, Fairfield, Ohio,39045,6208,64
12/3/2020, Fairfield, Ohio,39045,6342,65
12/4/2020, Fairfield, Ohio,39045,6507,67
12/5/2020, Fairfield, Ohio,39045,6616,67
12/6/2020, Fairfield, Ohio,39045,6708,67
12/7/2020, Fairfield, Ohio,39045,6811,69
12/8/2020, Fairfield, Ohio,39045,7114,69
12/9/2020, Fairfield, Ohio,39045,7268,70
12/10/2020, Fairfield, Ohio,39045,7437,70
12/11/2020, Fairfield, Ohio,39045,7564,70
12/12/2020, Fairfield, Ohio,39045,7760,70
12/13/2020, Fairfield, Ohio,39045,7877,70
12/14/2020, Fairfield, Ohio,39045,8019,70
12/15/2020, Fairfield, Ohio,39045,8145,70
12/16/2020, Fairfield, Ohio,39045,8254,70
12/17/2020, Fairfield, Ohio,39045,8422,70
12/18/2020, Fairfield, Ohio,39045,8594,70
12/19/2020, Fairfield, Ohio,39045,8676,70
12/20/2020, Fairfield, Ohio,39045,8786,70
12/21/2020, Fairfield, Ohio,39045,8892,70
12/22/2020, Fairfield, Ohio,39045,9009,70
12/23/2020, Fairfield, Ohio,39045,9136,71
12/24/2020, Fairfield, Ohio,39045,9267,72
12/25/2020, Fairfield, Ohio,39045,9267,72
12/26/2020, Fairfield, Ohio,39045,9448,72
12/27/2020, Fairfield, Ohio,39045,9524,72
12/28/2020, Fairfield, Ohio,39045,9598,72
12/29/2020, Fairfield, Ohio,39045,9751,72
12/30/2020, Fairfield, Ohio,39045,9884,72
12/31/2020, Fairfield, Ohio,39045,10031,71
1/1/2021, Fairfield, Ohio,39045,10031,71
1/2/2021, Fairfield, Ohio,39045,10250,71
1/3/2021, Fairfield, Ohio,39045,10326,71
1/4/2021, Fairfield, Ohio,39045,10451,72
1/5/2021, Fairfield, Ohio,39045,10552,77
1/6/2021, Fairfield, Ohio,39045,10679,77
1/7/2021, Fairfield, Ohio,39045,10808,78
1/8/2021, Fairfield, Ohio,39045,10974,78
1/9/2021, Fairfield, Ohio,39045,11152,79
1/10/2021, Fairfield, Ohio,39045,11278,79
1/11/2021, Fairfield, Ohio,39045,11418,79
1/12/2021, Fairfield, Ohio,39045,11564,80
1/13/2021, Fairfield, Ohio,39045,11712,80
1/14/2021, Fairfield, Ohio,39045,11842,80
1/15/2021, Fairfield, Ohio,39045,11970,80
1/16/2021, Fairfield, Ohio,39045,12113,80
1/17/2021, Fairfield, Ohio,39045,12184,80
1/18/2021, Fairfield, Ohio,39045,12260,80
1/19/2021, Fairfield, Ohio,39045,12324,80
1/20/2021, Fairfield, Ohio,39045,12449,80
1/21/2021, Fairfield, Ohio,39045,12621,80
1/22/2021, Fairfield, Ohio,39045,12691,81
1/23/2021, Fairfield, Ohio,39045,12793,81
1/24/2021, Fairfield, Ohio,39045,12877,81
1/25/2021, Fairfield, Ohio,39045,12949,81
1/26/2021, Fairfield, Ohio,39045,13017,82
1/27/2021, Fairfield, Ohio,39045,13104,82
1/28/2021, Fairfield, Ohio,39045,13211,82
1/29/2021, Fairfield, Ohio,39045,13280,84
1/30/2021, Fairfield, Ohio,39045,13330,84
1/31/2021, Fairfield, Ohio,39045,13381,84
2/1/2021, Fairfield, Ohio,39045,13429,84
2/2/2021, Fairfield, Ohio,39045,13491,85
2/3/2021, Fairfield, Ohio,39045,13560,86
2/4/2021, Fairfield, Ohio,39045,13611,87
2/5/2021, Fairfield, Ohio,39045,13686,87
2/6/2021, Fairfield, Ohio,39045,13748,87
2/7/2021, Fairfield, Ohio,39045,13778,87
2/8/2021, Fairfield, Ohio,39045,13806,87
2/9/2021, Fairfield, Ohio,39045,13840,89
2/10/2021, Fairfield, Ohio,39045,13904,89
2/11/2021, Fairfield, Ohio,39045,13962,100
2/12/2021, Fairfield, Ohio,39045,14042,139
2/13/2021, Fairfield, Ohio,39045,14080,149
2/14/2021, Fairfield, Ohio,39045,14118,149
2/15/2021, Fairfield, Ohio,39045,14137,149
2/16/2021, Fairfield, Ohio,39045,14162,151
2/17/2021, Fairfield, Ohio,39045,14215,151
2/18/2021, Fairfield, Ohio,39045,14238,151
2/19/2021, Fairfield, Ohio,39045,14266,151
11/20/2020, Fayette, Ohio,39047,840,17
11/21/2020, Fayette, Ohio,39047,857,17
11/22/2020, Fayette, Ohio,39047,866,17
11/23/2020, Fayette, Ohio,39047,892,17
11/24/2020, Fayette, Ohio,39047,903,17
11/25/2020, Fayette, Ohio,39047,927,17
11/26/2020, Fayette, Ohio,39047,927,17
11/27/2020, Fayette, Ohio,39047,973,17
11/28/2020, Fayette, Ohio,39047,992,17
11/29/2020, Fayette, Ohio,39047,1007,17
11/30/2020, Fayette, Ohio,39047,1018,17
12/1/2020, Fayette, Ohio,39047,1037,17
12/2/2020, Fayette, Ohio,39047,1062,17
12/3/2020, Fayette, Ohio,39047,1081,17
12/4/2020, Fayette, Ohio,39047,1099,17
12/5/2020, Fayette, Ohio,39047,1122,20
12/6/2020, Fayette, Ohio,39047,1139,22
12/7/2020, Fayette, Ohio,39047,1166,22
12/8/2020, Fayette, Ohio,39047,1224,22
12/9/2020, Fayette, Ohio,39047,1250,22
12/10/2020, Fayette, Ohio,39047,1278,22
12/11/2020, Fayette, Ohio,39047,1304,22
12/12/2020, Fayette, Ohio,39047,1332,22
12/13/2020, Fayette, Ohio,39047,1353,22
12/14/2020, Fayette, Ohio,39047,1384,22
12/15/2020, Fayette, Ohio,39047,1411,25
12/16/2020, Fayette, Ohio,39047,1446,25
12/17/2020, Fayette, Ohio,39047,1483,25
12/18/2020, Fayette, Ohio,39047,1516,26
12/19/2020, Fayette, Ohio,39047,1544,26
12/20/2020, Fayette, Ohio,39047,1554,26
12/21/2020, Fayette, Ohio,39047,1579,26
12/22/2020, Fayette, Ohio,39047,1604,26
12/23/2020, Fayette, Ohio,39047,1629,28
12/24/2020, Fayette, Ohio,39047,1649,28
12/25/2020, Fayette, Ohio,39047,1649,28
12/26/2020, Fayette, Ohio,39047,1672,28
12/27/2020, Fayette, Ohio,39047,1681,28
12/28/2020, Fayette, Ohio,39047,1694,28
12/29/2020, Fayette, Ohio,39047,1740,28
12/30/2020, Fayette, Ohio,39047,1769,29
12/31/2020, Fayette, Ohio,39047,1806,29
1/1/2021, Fayette, Ohio,39047,1806,29
1/2/2021, Fayette, Ohio,39047,1873,29
1/3/2021, Fayette, Ohio,39047,1895,29
1/4/2021, Fayette, Ohio,39047,1914,29
1/5/2021, Fayette, Ohio,39047,1946,29
1/6/2021, Fayette, Ohio,39047,1973,29
1/7/2021, Fayette, Ohio,39047,2008,29
1/8/2021, Fayette, Ohio,39047,2035,29
1/9/2021, Fayette, Ohio,39047,2067,29
1/10/2021, Fayette, Ohio,39047,2075,29
1/11/2021, Fayette, Ohio,39047,2101,29
1/12/2021, Fayette, Ohio,39047,2134,29
1/13/2021, Fayette, Ohio,39047,2162,29
1/14/2021, Fayette, Ohio,39047,2189,29
1/15/2021, Fayette, Ohio,39047,2222,29
1/16/2021, Fayette, Ohio,39047,2245,29
1/17/2021, Fayette, Ohio,39047,2255,29
1/18/2021, Fayette, Ohio,39047,2280,29
1/19/2021, Fayette, Ohio,39047,2297,29
1/20/2021, Fayette, Ohio,39047,2322,29
1/21/2021, Fayette, Ohio,39047,2344,29
1/22/2021, Fayette, Ohio,39047,2351,30
1/23/2021, Fayette, Ohio,39047,2365,30
1/24/2021, Fayette, Ohio,39047,2373,30
1/25/2021, Fayette, Ohio,39047,2395,30
1/26/2021, Fayette, Ohio,39047,2410,30
1/27/2021, Fayette, Ohio,39047,2421,30
1/28/2021, Fayette, Ohio,39047,2443,30
1/29/2021, Fayette, Ohio,39047,2454,30
1/30/2021, Fayette, Ohio,39047,2462,30
1/31/2021, Fayette, Ohio,39047,2467,30
2/1/2021, Fayette, Ohio,39047,2470,30
2/2/2021, Fayette, Ohio,39047,2478,30
2/3/2021, Fayette, Ohio,39047,2493,30
2/4/2021, Fayette, Ohio,39047,2514,30
2/5/2021, Fayette, Ohio,39047,2521,30
2/6/2021, Fayette, Ohio,39047,2537,30
2/7/2021, Fayette, Ohio,39047,2541,30
2/8/2021, Fayette, Ohio,39047,2545,33
2/9/2021, Fayette, Ohio,39047,2568,33
2/10/2021, Fayette, Ohio,39047,2575,33
2/11/2021, Fayette, Ohio,39047,2583,33
2/12/2021, Fayette, Ohio,39047,2589,37
2/13/2021, Fayette, Ohio,39047,2595,38
2/14/2021, Fayette, Ohio,39047,2600,38
2/15/2021, Fayette, Ohio,39047,2608,38
2/16/2021, Fayette, Ohio,39047,2611,39
2/17/2021, Fayette, Ohio,39047,2624,39
2/18/2021, Fayette, Ohio,39047,2631,39
2/19/2021, Fayette, Ohio,39047,2634,40
11/20/2020, Franklin, Ohio,39049,46473,663
11/21/2020, Franklin, Ohio,39049,47321,664
11/22/2020, Franklin, Ohio,39049,48389,665
11/23/2020, Franklin, Ohio,39049,49267,665
11/24/2020, Franklin, Ohio,39049,50231,667
11/25/2020, Franklin, Ohio,39049,51161,671
11/26/2020, Franklin, Ohio,39049,51161,671
11/27/2020, Franklin, Ohio,39049,52652,672
11/28/2020, Franklin, Ohio,39049,53293,672
11/29/2020, Franklin, Ohio,39049,53887,672
11/30/2020, Franklin, Ohio,39049,54467,672
12/1/2020, Franklin, Ohio,39049,55382,672
12/2/2020, Franklin, Ohio,39049,56123,674
12/3/2020, Franklin, Ohio,39049,57040,674
12/4/2020, Franklin, Ohio,39049,58099,678
12/5/2020, Franklin, Ohio,39049,59137,680
12/6/2020, Franklin, Ohio,39049,60093,680
12/7/2020, Franklin, Ohio,39049,60938,682
12/8/2020, Franklin, Ohio,39049,64130,682
12/9/2020, Franklin, Ohio,39049,65094,682
12/10/2020, Franklin, Ohio,39049,66184,690
12/11/2020, Franklin, Ohio,39049,67043,691
12/12/2020, Franklin, Ohio,39049,68157,692
12/13/2020, Franklin, Ohio,39049,69074,693
12/14/2020, Franklin, Ohio,39049,69961,693
12/15/2020, Franklin, Ohio,39049,70879,693
12/16/2020, Franklin, Ohio,39049,71538,693
12/17/2020, Franklin, Ohio,39049,72583,693
12/18/2020, Franklin, Ohio,39049,73651,693
12/19/2020, Franklin, Ohio,39049,74477,693
12/20/2020, Franklin, Ohio,39049,75316,693
12/21/2020, Franklin, Ohio,39049,76188,695
12/22/2020, Franklin, Ohio,39049,77087,695
12/23/2020, Franklin, Ohio,39049,77807,695
12/24/2020, Franklin, Ohio,39049,78759,696
12/25/2020, Franklin, Ohio,39049,78759,696
12/26/2020, Franklin, Ohio,39049,79986,697
12/27/2020, Franklin, Ohio,39049,80939,697
12/28/2020, Franklin, Ohio,39049,81515,697
12/29/2020, Franklin, Ohio,39049,82402,697
12/30/2020, Franklin, Ohio,39049,83105,698
12/31/2020, Franklin, Ohio,39049,84050,698
1/1/2021, Franklin, Ohio,39049,84050,698
1/2/2021, Franklin, Ohio,39049,85553,698
1/3/2021, Franklin, Ohio,39049,86446,698
1/4/2021, Franklin, Ohio,39049,87106,698
1/5/2021, Franklin, Ohio,39049,87784,700
1/6/2021, Franklin, Ohio,39049,88447,700
1/7/2021, Franklin, Ohio,39049,89439,700
1/8/2021, Franklin, Ohio,39049,90416,700
1/9/2021, Franklin, Ohio,39049,91391,700
1/10/2021, Franklin, Ohio,39049,92060,700
1/11/2021, Franklin, Ohio,39049,93057,701
1/12/2021, Franklin, Ohio,39049,93903,702
1/13/2021, Franklin, Ohio,39049,94591,702
1/14/2021, Franklin, Ohio,39049,95508,704
1/15/2021, Franklin, Ohio,39049,96280,704
1/16/2021, Franklin, Ohio,39049,96935,704
1/17/2021, Franklin, Ohio,39049,97493,705
1/18/2021, Franklin, Ohio,39049,97996,705
1/19/2021, Franklin, Ohio,39049,98533,705
1/20/2021, Franklin, Ohio,39049,99253,706
1/21/2021, Franklin, Ohio,39049,100046,706
1/22/2021, Franklin, Ohio,39049,100550,707
1/23/2021, Franklin, Ohio,39049,101171,707
1/24/2021, Franklin, Ohio,39049,101705,707
1/25/2021, Franklin, Ohio,39049,102154,707
1/26/2021, Franklin, Ohio,39049,102616,707
1/27/2021, Franklin, Ohio,39049,103088,708
1/28/2021, Franklin, Ohio,39049,103578,709
1/29/2021, Franklin, Ohio,39049,104034,709
1/30/2021, Franklin, Ohio,39049,104449,709
1/31/2021, Franklin, Ohio,39049,104761,709
2/1/2021, Franklin, Ohio,39049,105102,709
2/2/2021, Franklin, Ohio,39049,105457,710
2/3/2021, Franklin, Ohio,39049,105796,712
2/4/2021, Franklin, Ohio,39049,106211,712
2/5/2021, Franklin, Ohio,39049,106526,712
2/6/2021, Franklin, Ohio,39049,106893,713
2/7/2021, Franklin, Ohio,39049,107107,713
2/8/2021, Franklin, Ohio,39049,107282,713
2/9/2021, Franklin, Ohio,39049,107627,714
2/10/2021, Franklin, Ohio,39049,107954,714
2/11/2021, Franklin, Ohio,39049,108226,783
2/12/2021, Franklin, Ohio,39049,108550,1060
2/13/2021, Franklin, Ohio,39049,108800,1163
2/14/2021, Franklin, Ohio,39049,108993,1163
2/15/2021, Franklin, Ohio,39049,109190,1168
2/16/2021, Franklin, Ohio,39049,109415,1169
2/17/2021, Franklin, Ohio,39049,109605,1172
2/18/2021, Franklin, Ohio,39049,109830,1175
2/19/2021, Franklin, Ohio,39049,110079,1176
11/20/2020, Fulton, Ohio,39051,1123,24
11/21/2020, Fulton, Ohio,39051,1162,25
11/22/2020, Fulton, Ohio,39051,1172,25
11/23/2020, Fulton, Ohio,39051,1220,25
11/24/2020, Fulton, Ohio,39051,1245,25
11/25/2020, Fulton, Ohio,39051,1287,26
11/26/2020, Fulton, Ohio,39051,1287,26
11/27/2020, Fulton, Ohio,39051,1358,26
11/28/2020, Fulton, Ohio,39051,1407,26
11/29/2020, Fulton, Ohio,39051,1423,26
11/30/2020, Fulton, Ohio,39051,1453,26
12/1/2020, Fulton, Ohio,39051,1500,27
12/2/2020, Fulton, Ohio,39051,1546,30
12/3/2020, Fulton, Ohio,39051,1597,30
12/4/2020, Fulton, Ohio,39051,1643,31
12/5/2020, Fulton, Ohio,39051,1691,31
12/6/2020, Fulton, Ohio,39051,1715,31
12/7/2020, Fulton, Ohio,39051,1770,31
12/8/2020, Fulton, Ohio,39051,1832,31
12/9/2020, Fulton, Ohio,39051,1886,32
12/10/2020, Fulton, Ohio,39051,1927,32
12/11/2020, Fulton, Ohio,39051,2001,32
12/12/2020, Fulton, Ohio,39051,2027,32
12/13/2020, Fulton, Ohio,39051,2039,32
12/14/2020, Fulton, Ohio,39051,2091,32
12/15/2020, Fulton, Ohio,39051,2141,36
12/16/2020, Fulton, Ohio,39051,2201,36
12/17/2020, Fulton, Ohio,39051,2235,37
12/18/2020, Fulton, Ohio,39051,2287,37
12/19/2020, Fulton, Ohio,39051,2344,37
12/20/2020, Fulton, Ohio,39051,2359,37
12/21/2020, Fulton, Ohio,39051,2383,37
12/22/2020, Fulton, Ohio,39051,2441,37
12/23/2020, Fulton, Ohio,39051,2481,38
12/24/2020, Fulton, Ohio,39051,2549,38
12/25/2020, Fulton, Ohio,39051,2549,38
12/26/2020, Fulton, Ohio,39051,2568,38
12/27/2020, Fulton, Ohio,39051,2605,38
12/28/2020, Fulton, Ohio,39051,2625,38
12/29/2020, Fulton, Ohio,39051,2672,38
12/30/2020, Fulton, Ohio,39051,2711,38
12/31/2020, Fulton, Ohio,39051,2744,38
1/1/2021, Fulton, Ohio,39051,2744,38
1/2/2021, Fulton, Ohio,39051,2793,38
1/3/2021, Fulton, Ohio,39051,2812,38
1/4/2021, Fulton, Ohio,39051,2822,39
1/5/2021, Fulton, Ohio,39051,2858,39
1/6/2021, Fulton, Ohio,39051,2894,39
1/7/2021, Fulton, Ohio,39051,2943,41
1/8/2021, Fulton, Ohio,39051,2987,41
1/9/2021, Fulton, Ohio,39051,3044,41
1/10/2021, Fulton, Ohio,39051,3062,41
1/11/2021, Fulton, Ohio,39051,3095,41
1/12/2021, Fulton, Ohio,39051,3124,43
1/13/2021, Fulton, Ohio,39051,3154,43
1/14/2021, Fulton, Ohio,39051,3190,43
1/15/2021, Fulton, Ohio,39051,3211,43
1/16/2021, Fulton, Ohio,39051,3242,43
1/17/2021, Fulton, Ohio,39051,3259,43
1/18/2021, Fulton, Ohio,39051,3271,43
1/19/2021, Fulton, Ohio,39051,3285,43
1/20/2021, Fulton, Ohio,39051,3312,43
1/21/2021, Fulton, Ohio,39051,3352,43
1/22/2021, Fulton, Ohio,39051,3365,43
1/23/2021, Fulton, Ohio,39051,3384,43
1/24/2021, Fulton, Ohio,39051,3393,43
1/25/2021, Fulton, Ohio,39051,3404,43
1/26/2021, Fulton, Ohio,39051,3417,44
1/27/2021, Fulton, Ohio,39051,3449,45
1/28/2021, Fulton, Ohio,39051,3465,45
1/29/2021, Fulton, Ohio,39051,3473,45
1/30/2021, Fulton, Ohio,39051,3496,45
1/31/2021, Fulton, Ohio,39051,3501,45
2/1/2021, Fulton, Ohio,39051,3513,45
2/2/2021, Fulton, Ohio,39051,3525,45
2/3/2021, Fulton, Ohio,39051,3540,47
